"","commarea_n","cartodb_id","gisjoin","statefp","countyfp","tractce","geoid","name","namelsad","mtfcc","funcstat","aland","awater","intptlat","intptlon","shape_leng","shape_area","acs_population","svi_pecentile","trees_n","trees_area","trees_den","trees_crown_den","zip_code","asthma_5yr_avg","asthma_age_adj_rate","urban_flood_suscep","heatisl","nn_q3_pm2_5","logtraf","city_property_tot","hardship","pct_white","pct_black","pct_nativeam","pct_asian","pct_other","prop_comm","prop_plndev","prop_resdntl","community","Name","GEOID","CLRRt","AdAsthRt","PhysRate","LngCncRt","CancerRt","HypRt","logtrafScld"
"665","68",616,"G1700310680500","17","031","680500","17031680500","6805","Census Tract 6805","G5020","S",326856,0,"+41.7905639","-087.6523524",2432.259868,326859.450521,1333,89,1505,116113,0.004604,35.5,"60621",269,249.2,9.5,68.1,10,4.8,87,37.8,"2.9","92.4","0.0","0.0","0.0",25,0,62,"ENGLEWOOD","Englewood",68,39,15.8,28.1,113.840803,627.1689508,37,70.5882352941177
"666","68",617,"G1700310680600","17","031","680600","17031680600","6806","Census Tract 6806","G5020","S",326466,0,"+41.7832811","-087.6521652",2431.258929,326464.730741,1308,94.2,1310,91924,0.004013,28.2,"60621",269,249.2,9.5,61,10.2,3.7,125,55,"0.2","99.6","0.0","0.3","0.0",25,0,100,"ENGLEWOOD","Englewood",68,39,15.8,28.1,113.840803,627.1689508,37,54.4117647058824
"667","68",621,"G1700310681200","17","031","681200","17031681200","6812","Census Tract 6812","G5020","S",774318,0,"+41.7691593","-087.6386774",3737.064618,774315.127058,2511,99.7,2834,191929,0.00366,24.8,"60621",269,249.2,9.4,60.2,10.2,5,117,46.1,"0.5","92.1","0.4","0.0","0.0",26,0,91,"ENGLEWOOD","Englewood",68,39,15.8,28.1,113.840803,627.1689508,37,73.5294117647059
"668","68",623,"G1700310681400","17","031","681400","17031681400","6814","Census Tract 6814","G5020","S",646368,0,"+41.7615223","-087.6491706",3215.596095,646372.143149,2433,93.1,2161,147527,0.003343,22.8,"60621",269,249.2,9.8,76.4,10.4,4.6,57,33.4,"2.7","96.6","0.8","0.0","0.0",19,0,38,"ENGLEWOOD","Englewood",68,39,15.8,28.1,113.840803,627.1689508,37,67.6470588235294
"669","68",723,"G1700310834700","17","031","834700","17031834700","8347","Census Tract 8347","G5020","S",657991,0,"+41.7906903","-087.6450334",3246.698548,657991.926483,1426,99.2,2475,178519,0.003761,27.1,"60621",269,249.2,9.4,59.3,10.1,5.2,143,53,"0.5","99.0","0.0","0.2","0.0",51,0,92,"ENGLEWOOD","Englewood",68,39,15.8,28.1,113.840803,627.1689508,37,76.4705882352941
"670","68",620,"G1700310681100","17","031","681100","17031681100","6811","Census Tract 6811","G5020","S",652438,0,"+41.7687665","-087.6493595",3230.660512,652439.580425,2910,97.5,2173,143714,0.003331,22,"60621",269,249.2,9.7,65.5,10.1,5,97,51.2,"0.3","92.5","1.5","0.0","0.0",15,0,82,"ENGLEWOOD","Englewood",68,39,15.8,28.1,113.840803,627.1689508,37,73.5294117647059
"671","68",619,"G1700310681000","17","031","681000","17031681000","6810","Census Tract 6810","G5020","S",652466,0,"+41.7760398","-087.6495479",3232.590643,652467.089803,2641,77.2,2130,148023,0.003265,22.7,"60621",269,249.2,9.6,59.8,10.1,5.1,118,43.9,"0.8","95.1","0.0","0.0","0.0",21,0,97,"ENGLEWOOD","Englewood",68,39,15.8,28.1,113.840803,627.1689508,37,75
"672","68",722,"G1700310834600","17","031","834600","17031834600","8346","Census Tract 8346","G5020","S",1562222,0,"+41.7872463","-087.6343057",5276.945308,1562212.57187,1975,97.9,5196,313767,0.003326,20.1,"60621",269,249.2,9.4,52.7,10.3,6.6,224,36.2,"9.5","90.5","0.0","0.0","0.0",27,0,197,"ENGLEWOOD","Englewood",68,39,15.8,28.1,113.840803,627.1689508,37,97.0588235294118
"673","68",724,"G1700310834800","17","031","834800","17031834800","8348","Census Tract 8348","G5020","S",599866,0,"+41.7836336","-087.6450883",3411.406403,599863.820058,1546,94,2078,136613,0.003464,22.8,"60621",269,249.2,9.5,55.1,10.2,5.3,213,45.6,"4.8","91.5","0.6","0.1","0.0",122,12,79,"ENGLEWOOD","Englewood",68,39,15.8,28.1,113.840803,627.1689508,37,77.9411764705882
"674","68",618,"G1700310680900","17","031","680900","17031680900","6809","Census Tract 6809","G5020","S",1032880,0,"+41.7764305","-087.6376304",4439.942702,1032880.07913,3430,96.2,3079,174685,0.002981,16.9,"60621",269,249.2,9.5,57.5,10.2,5.9,125,52,"2.0","97.3","0.0","0.6","0.0",4,11,110,"ENGLEWOOD","Englewood",68,39,15.8,28.1,113.840803,627.1689508,37,86.7647058823529
"675","69",627,"G1700310690900","17","031","690900","17031690900","6909","Census Tract 6909","G5020","S",655477,0,"+41.7621424","-087.6103447",3237.123828,655473.845129,4229,76.7,2004,133241,0.003057,20.3,"60619",333,224.6,9.9,62.2,10.3,4.9,28,30.3,"0.6","95.5","0.0","0.0","0.0",8,0,20,"GREATER GRAND CROSSING","Greater Grand Crossing",69,29.7,17.5,30.5,109.1230666,629.1785771,41.3,72.0588235294118
"676","69",779,"G1700310841800","17","031","841800","17031841800","8418","Census Tract 8418","G5020","S",1643102,0,"+41.7663064","-087.5994212",5560.862976,1643099.30396,2435,86.3,5539,429724,0.003371,26.2,"60619",333,224.6,9.3,53.5,10.4,5.5,45,27.5,"1.2","93.7","0.0","0.0","0.0",18,0,27,"GREATER GRAND CROSSING","Greater Grand Crossing",69,29.7,17.5,30.5,109.1230666,629.1785771,41.3,80.8823529411765
"677","69",631,"G1700310691300","17","031","691300","17031691300","6913","Census Tract 6913","G5020","S",647447,0,"+41.7546811","-087.6198472",3218.723921,647445.840634,2707,75.3,2217,165298,0.003424,25.5,"60619",333,224.6,9.9,69.2,10.6,4.7,0,26.5,"2.2","87.9","0.0","0.0","0.0",0,0,0,"GREATER GRAND CROSSING","Greater Grand Crossing",69,29.7,17.5,30.5,109.1230666,629.1785771,41.3,69.1176470588235
"678","69",630,"G1700310691200","17","031","691200","17031691200","6912","Census Tract 6912","G5020","S",1003068,10662,"+41.7526208","-087.6304113",4122.902338,1013723.13376,2969,92.8,2351,146228,0.002344,14.6,"60620",381.75,210.9,9.5,71,10.4,6.2,60,34.9,"0.5","96.8","0.0","0.0","0.9",5,0,55,"GREATER GRAND CROSSING","Greater Grand Crossing",69,29.7,17.5,30.5,109.1230666,629.1785771,41.3,91.1764705882353
"679","69",633,"G1700310691500","17","031","691500","17031691500","6915","Census Tract 6915","G5020","S",674522,0,"+41.7550528","-087.6002666",3691.546207,674521.746618,1939,99.8,2288,161030,0.003392,23.9,"60619",333,224.6,9.6,69.7,10.4,4.9,20,48.7,"2.3","96.5","0.0","0.0","0.0",4,0,16,"GREATER GRAND CROSSING","Greater Grand Crossing",69,29.7,17.5,30.5,109.1230666,629.1785771,41.3,72.0588235294118
"680","69",624,"G1700310690300","17","031","690300","17031690300","6903","Census Tract 6903","G5020","S",532481,0,"+41.7687326","-087.6291162",3136.450645,532480.289532,2454,98.1,1181,69780,0.002218,13.1,"60621",269,249.2,9.5,59.9,10.2,6.3,45,27.6,"3.9","94.8","0.2","0.0","0.0",15,2,28,"GREATER GRAND CROSSING","Greater Grand Crossing",69,29.7,17.5,30.5,109.1230666,629.1785771,41.3,92.6470588235294
"681","69",626,"G1700310690500","17","031","690500","17031690500","6905","Census Tract 6905","G5020","S",323161,0,"+41.7681794","-087.6121031",2748.004989,323162.569804,624,82.9,596,34082,0.001844,10.5,"60619",333,224.6,9.5,60.5,10.2,5.1,7,58.1,"0.0","100.0","0.0","0.0","0.0",3,0,4,"GREATER GRAND CROSSING","Greater Grand Crossing",69,29.7,17.5,30.5,109.1230666,629.1785771,41.3,75
"682","69",632,"G1700310691400","17","031","691400","17031691400","6914","Census Tract 6914","G5020","S",656684,0,"+41.7548455","-087.6101685",3240.601235,656679.097677,2901,53.4,2114,143941,0.003219,21.9,"60619",333,224.6,9.9,69.1,10.5,5.3,8,19.2,"0.0","96.6","0.0","0.1","0.0",5,0,3,"GREATER GRAND CROSSING","Greater Grand Crossing",69,29.7,17.5,30.5,109.1230666,629.1785771,41.3,77.9411764705882
"683","69",786,"G1700310842500","17","031","842500","17031842500","8425","Census Tract 8425","G5020","S",1075294,0,"+41.7769506","-087.6232157",4778.713253,1075296.20245,1973,87.6,1390,69812,0.001293,6.5,"60621",269,249.2,9.2,58.1,10.4,6.3,34,50.9,"0.1","99.0","0.9","0.0","0.0",27,0,7,"GREATER GRAND CROSSING","Greater Grand Crossing",69,29.7,17.5,30.5,109.1230666,629.1785771,41.3,92.6470588235294
"684","69",629,"G1700310691100","17","031","691100","17031691100","6911","Census Tract 6911","G5020","S",675743,0,"+41.7617135","-087.6298721",3465.938068,675742.893568,2993,95.3,1748,117398,0.002587,17.4,"60621",269,249.2,9.6,64.7,10.2,6.2,65,37.1,"2.2","95.9","0.0","0.0","0.0",9,0,56,"GREATER GRAND CROSSING","Greater Grand Crossing",69,29.7,17.5,30.5,109.1230666,629.1785771,41.3,91.1764705882353
"685","69",625,"G1700310690400","17","031","690400","17031690400","6904","Census Tract 6904","G5020","S",651689,0,"+41.7692587","-087.6202084",3243.495824,651689.95098,3031,85.4,1974,133745,0.003029,20.5,"60619",333,224.6,9.8,60,10.4,5.2,14,33,"0.9","97.6","0.0","0.0","0.0",5,0,9,"GREATER GRAND CROSSING","Greater Grand Crossing",69,29.7,17.5,30.5,109.1230666,629.1785771,41.3,76.4705882352941
"686","69",628,"G1700310691000","17","031","691000","17031691000","6910","Census Tract 6910","G5020","S",648676,0,"+41.7619654","-087.6200151",3224.001531,648677.953118,2550,71.3,2151,157054,0.003316,24.2,"60619",333,224.6,9.9,63.3,10.5,3.6,0,31.1,"0.2","99.3","0.0","0.0","0.0",0,0,0,"GREATER GRAND CROSSING","Greater Grand Crossing",69,29.7,17.5,30.5,109.1230666,629.1785771,41.3,52.9411764705882
"687","7",110,"G1700310070103","17","031","070103","17031070103","701.03","Census Tract 701.03","G5020","S",69094,0,"+41.9268110","-087.6426051",1099.972738,69092.457275,1621,10.3,226,14380,0.003271,20.8,"60614",30.5,40.2,9.3,42.2,10.2,0,0,9.7,"81.2","3.9","0.0","10.6","0.0",0,0,0,"LINCOLN PARK","Lincoln Park",7,27,8.2,11.6,74.09476278,606.7016718,21,0
"688","7",125,"G1700310071800","17","031","071800","17031071800","718","Census Tract 718","G5020","S",323370,0,"+41.9145855","-087.6459660",2419.986032,323368.583355,2741,5.5,1325,81748,0.004097,25.3,"60610",82.25,190.5,9.6,43.4,10.6,5.2,7,9.1,"74.6","11.9","0.0","11.7","0.0",0,0,7,"LINCOLN PARK","Lincoln Park",7,27,8.2,11.6,74.09476278,606.7016718,21,76.4705882352941
"689","7",118,"G1700310071100","17","031","071100","17031071100","711","Census Tract 711","G5020","S",325455,0,"+41.9217778","-087.6510614",2427.606954,325456.986206,3180,9.9,1186,91834,0.003644,28.2,"60614",30.5,40.2,9.5,56.9,10.7,5.2,0,7.1,"79.4","1.6","0.0","11.4","0.0",0,0,0,"LINCOLN PARK","Lincoln Park",7,27,8.2,11.6,74.09476278,606.7016718,21,76.4705882352941
"690","7",116,"G1700310070700","17","031","070700","17031070700","707","Census Tract 707","G5020","S",646549,39577,"+41.9306521","-087.6741038",3635.925283,686127.391489,4272,31.3,1663,72932,0.002572,11.3,"60614",30.5,40.2,9.3,73.4,10.6,5.8,1,15.8,"71.8","16.1","0.2","8.4","0.0",0,1,0,"LINCOLN PARK","Lincoln Park",7,27,8.2,11.6,74.09476278,606.7016718,21,85.2941176470588
"691","7",114,"G1700310070500","17","031","070500","17031070500","705","Census Tract 705","G5020","S",305415,0,"+41.9289455","-087.6608922",2627.123908,305415.83629,3421,33.3,966,65790,0.003163,21.5,"60614",30.5,40.2,9.4,69.3,10.5,4.9,0,10.5,"85.1","6.9","0.0","5.5","0.0",0,0,0,"LINCOLN PARK","Lincoln Park",7,27,8.2,11.6,74.09476278,606.7016718,21,72.0588235294118
"692","7",119,"G1700310071200","17","031","071200","17031071200","712","Census Tract 712","G5020","S",325200,0,"+41.9218547","-087.6462106",2425.794132,325201.766001,2024,9,1231,83389,0.003785,25.6,"60614",30.5,40.2,9.3,42,10.3,5.2,0,13.4,"78.8","8.3","0.0","8.2","0.0",0,0,0,"LINCOLN PARK","Lincoln Park",7,27,8.2,11.6,74.09476278,606.7016718,21,76.4705882352941
"693","7",115,"G1700310070600","17","031","070600","17031070600","706","Census Tract 706","G5020","S",343156,0,"+41.9287627","-087.6656766",2618.568653,343157.041671,3257,1.7,1157,67287,0.003372,19.6,"60614",30.5,40.2,9.5,72.2,10.5,4.8,1,5.7,"90.8","0.3","0.0","6.5","0.0",1,0,0,"LINCOLN PARK","Lincoln Park",7,27,8.2,11.6,74.09476278,606.7016718,21,70.5882352941177
"694","7",117,"G1700310071000","17","031","071000","17031071000","710","Census Tract 710","G5020","S",324639,0,"+41.9217011","-087.6559114",2424.339163,324639.999088,4604,12.5,1152,73974,0.003549,22.8,"60614",30.5,40.2,9.4,56.8,10.8,4.6,0,11.3,"82.4","6.8","0.2","7.2","0.0",0,0,0,"LINCOLN PARK","Lincoln Park",7,27,8.2,11.6,74.09476278,606.7016718,21,67.6470588235294
"695","7",121,"G1700310071400","17","031","071400","17031071400","714","Census Tract 714","G5020","S",640573,683301,"+41.9227255","-087.6295259",3691.579736,688242.02608,4745,28.9,2596,184848,0.004053,28.9,"60614",30.5,40.2,9.1,31.8,10.7,5.8,0,9.6,"83.1","5.5","0.0","5.4","0.0",0,0,0,"LINCOLN PARK","Lincoln Park",7,27,8.2,11.6,74.09476278,606.7016718,21,85.2941176470588
"696","7",109,"G1700310070102","17","031","070102","17031070102","701.02","Census Tract 701.02","G5020","S",124703,0,"+41.9305829","-087.6422020",1884.216841,124701.555826,2920,16.8,217,14092,0.00174,11.3,"60614",30.5,40.2,9.1,41.8,10.3,4.3,0,5.8,"85.7","5.9","0.0","4.0","0.5",0,0,0,"LINCOLN PARK","Lincoln Park",7,27,8.2,11.6,74.09476278,606.7016718,21,63.2352941176471
"697","7",711,"G1700310832600","17","031","832600","17031832600","8326","Census Tract 8326","G5020","S",689068,32563,"+41.9147541","-087.6544654",4019.805432,721627.510861,3780,2.8,1699,89036,0.002466,12.9,"60614",30.5,40.2,9.3,58.4,10.7,5.3,0,5.5,"91.8","0.0","0.0","5.0","0.0",0,0,0,"LINCOLN PARK","Lincoln Park",7,27,8.2,11.6,74.09476278,606.7016718,21,77.9411764705882
"698","7",123,"G1700310071600","17","031","071600","17031071600","716","Census Tract 716","G5020","S",162169,0,"+41.9164722","-087.6411823",1615.201309,162168.128932,1832,12.3,730,51766,0.004501,31.9,"60614",30.5,40.2,9.8,40.3,10.6,3.9,0,12.3,"76.8","11.3","0.0","8.9","0.0",0,0,0,"LINCOLN PARK","Lincoln Park",7,27,8.2,11.6,74.09476278,606.7016718,21,57.3529411764706
"699","7",108,"G1700310070101","17","031","070101","17031070101","701.01","Census Tract 701.01","G5020","S",532229,665646,"+41.9295225","-087.6323247",3728.565363,669624.727375,3878,31.9,2137,161800,0.004015,30.4,"60614",30.5,40.2,9.1,35.4,10.7,5.9,0,17.8,"82.4","2.3","0.4","5.4","0.0",0,0,0,"LINCOLN PARK","Lincoln Park",7,27,8.2,11.6,74.09476278,606.7016718,21,86.7647058823529
"700","7",124,"G1700310071700","17","031","071700","17031071700","717","Census Tract 717","G5020","S",159951,0,"+41.9128666","-087.6410717",1602.551254,159950.696528,1729,10.4,683,47835,0.00427,29.9,"60610",82.25,190.5,10,45.8,10.6,0,1,3.9,"75.7","8.9","0.0","9.6","0.0",0,0,1,"LINCOLN PARK","Lincoln Park",7,27,8.2,11.6,74.09476278,606.7016718,21,0
"701","7",122,"G1700310071500","17","031","071500","17031071500","715","Census Tract 715","G5020","S",895865,723071,"+41.9142415","-087.6250923",4370.381811,929061.360216,6065,6.3,3146,208041,0.003512,23.2,"60610",82.25,190.5,9.5,30.5,10.4,6.2,2,6.1,"86.9","2.1","0.0","7.7","0.0",0,2,0,"LINCOLN PARK","Lincoln Park",7,27,8.2,11.6,74.09476278,606.7016718,21,91.1764705882353
"702","7",113,"G1700310070400","17","031","070400","17031070400","704","Census Tract 704","G5020","S",324363,0,"+41.9289672","-087.6561563",2423.902658,324362.794753,3237,25.9,1108,79348,0.003416,24.5,"60614",30.5,40.2,9.4,59.9,10.6,5,0,23.5,"82.2","5.6","0.0","8.1","0.0",0,0,0,"LINCOLN PARK","Lincoln Park",7,27,8.2,11.6,74.09476278,606.7016718,21,73.5294117647059
"703","7",120,"G1700310071300","17","031","071300","17031071300","713","Census Tract 713","G5020","S",309582,0,"+41.9217794","-087.6414578",2358.982473,309581.673764,3982,14.7,1294,87263,0.00418,28.2,"60614",30.5,40.2,9.5,40.8,10.3,4.9,0,8,"80.0","1.0","0.0","13.9","0.0",0,0,0,"LINCOLN PARK","Lincoln Park",7,27,8.2,11.6,74.09476278,606.7016718,21,72.0588235294118
"704","7",710,"G1700310832500","17","031","832500","17031832500","8325","Census Tract 8325","G5020","S",742894,38645,"+41.9222304","-087.6647962",4044.487253,781539.610533,3551,41.3,1951,105944,0.002626,14.3,"60614",30.5,40.2,9.3,67.8,10.7,5.5,3,16.7,"87.2","5.5","0.0","2.5","0.0",3,0,0,"LINCOLN PARK","Lincoln Park",7,27,8.2,11.6,74.09476278,606.7016718,21,80.8823529411765
"705","7",111,"G1700310070200","17","031","070200","17031070200","702","Census Tract 702","G5020","S",341404,0,"+41.9290777","-087.6462930",2540.49498,341404.599698,4283,17.3,952,67657,0.002788,19.8,"60614",30.5,40.2,9.3,47.1,10.3,4.8,0,14,"87.2","3.9","0.0","4.6","0.0",0,0,0,"LINCOLN PARK","Lincoln Park",7,27,8.2,11.6,74.09476278,606.7016718,21,70.5882352941177
"706","7",112,"G1700310070300","17","031","070300","17031070300","703","Census Tract 703","G5020","S",324412,0,"+41.9290462","-087.6513103",2424.715638,324407.510399,3575,2.3,998,65704,0.003076,20.3,"60614",30.5,40.2,9.4,59.9,10.6,5.2,1,9,"89.5","0.9","0.0","4.8","0.0",1,0,0,"LINCOLN PARK","Lincoln Park",7,27,8.2,11.6,74.09476278,606.7016718,21,76.4705882352941
"707","70",636,"G1700310700301","17","031","700301","17031700301","7003.01","Census Tract 7003.01","G5020","S",1275707,0,"+41.7456225","-087.7317117",4843.223606,1275707.45656,6389,68.7,3097,185271,0.002428,14.5,"60652",105.75,90.7,10,92.3,10.5,5.7,2,22.4,"54.4","10.4","0.3","1.8","0.0",1,0,1,"ASHBURN","Ashburn",70,36.5,4.9,36.7,78.34265681,549.7035559,27.9,83.8235294117647
"708","70",635,"G1700310700200","17","031","700200","17031700200","7002","Census Tract 7002","G5020","S",1614071,0,"+41.7529893","-087.7237840",7886.616623,1614073.65277,6638,69,3207,185005,0.001987,11.5,"60629",348.25,93.9,10,94.8,10.5,5.7,1,24.6,"32.2","16.5","0.0","2.3","0.0",0,0,1,"ASHBURN","Ashburn",70,36.5,4.9,36.7,78.34265681,549.7035559,27.9,83.8235294117647
"709","70",637,"G1700310700302","17","031","700302","17031700302","7003.02","Census Tract 7003.02","G5020","S",1319649,0,"+41.7383652","-087.7313064",4872.485757,1319647.47909,5899,50.2,2683,164492,0.002033,12.5,"60652",105.75,90.7,10,89.7,10.7,5.6,2,20.4,"49.9","19.3","0.2","0.1","0.0",0,0,2,"ASHBURN","Ashburn",70,36.5,4.9,36.7,78.34265681,549.7035559,27.9,82.3529411764706
"710","70",638,"G1700310700401","17","031","700401","17031700401","7004.01","Census Tract 7004.01","G5020","S",1482529,0,"+41.7455372","-087.7120355",5058.724812,1482527.9518,6643,65.5,4322,296263,0.002915,20,"60652",105.75,90.7,10,95,10.3,5.8,6,22.4,"15.2","58.7","0.2","1.4","0.2",5,0,1,"ASHBURN","Ashburn",70,36.5,4.9,36.7,78.34265681,549.7035559,27.9,85.2941176470588
"711","70",641,"G1700310700502","17","031","700502","17031700502","7005.02","Census Tract 7005.02","G5020","S",1722969,0,"+41.7388522","-087.6887683",6227.985467,1722969.16427,3373,64.6,6272,479077,0.00364,27.8,"60620",381.75,210.9,9.9,82.6,10.1,5.3,0,21.4,"8.1","88.3","0.0","0.0","0.0",0,0,0,"ASHBURN","Ashburn",70,36.5,4.9,36.7,78.34265681,549.7035559,27.9,77.9411764705882
"712","70",640,"G1700310700501","17","031","700501","17031700501","7005.01","Census Tract 7005.01","G5020","S",1670340,0,"+41.7462133","-087.6903423",5835.129735,1670342.37017,6994,41.8,4769,347217,0.002855,20.8,"60620",381.75,210.9,9.9,94,10.4,5.7,4,18.9,"8.7","82.2","0.0","0.9","0.0",2,0,2,"ASHBURN","Ashburn",70,36.5,4.9,36.7,78.34265681,549.7035559,27.9,83.8235294117647
"713","70",639,"G1700310700402","17","031","700402","17031700402","7004.02","Census Tract 7004.02","G5020","S",1148944,0,"+41.7382302","-087.7118234",4635.453809,1148946.06425,4498,68.2,3308,232818,0.002879,20.3,"60652",105.75,90.7,9.9,92.7,10.6,5.5,4,27.1,"25.4","63.6","0.0","0.0","0.0",0,1,3,"ASHBURN","Ashburn",70,36.5,4.9,36.7,78.34265681,549.7035559,27.9,80.8823529411765
"714","70",634,"G1700310700100","17","031","700100","17031700100","7001","Census Tract 7001","G5020","S",2311840,0,"+41.7535935","-087.6953091",7256.147748,2311837.49146,3552,53.1,3296,174611,0.001426,7.6,"60620",381.75,210.9,9.9,94.3,10.4,5.7,3,20.9,"27.5","56.9","0.0","0.1","0.0",0,2,1,"ASHBURN","Ashburn",70,36.5,4.9,36.7,78.34265681,549.7035559,27.9,83.8235294117647
"715","71",648,"G1700310710700","17","031","710700","17031710700","7107","Census Tract 7107","G5020","S",490083,0,"+41.7471100","-087.6568840",3640.57708,490083.217248,2778,83.1,1206,67238,0.002461,13.7,"60620",381.75,210.9,9.9,81,10.8,4.9,20,30.9,"0.4","99.2","0.0","0.0","0.0",17,0,3,"AUBURN GRESHAM","Auburn Gresham",71,28.5,11.3,24.4,100.6451043,605.0896244,38.3,72.0588235294118
"716","71",647,"G1700310710600","17","031","710600","17031710600","7106","Census Tract 7106","G5020","S",244933,0,"+41.7476600","-087.6609434",2023.825847,244932.589185,1767,88.7,576,37885,0.002352,15.5,"60620",381.75,210.9,9.9,83.7,10.8,5.1,3,21.1,"3.2","94.5","0.0","0.0","0.0",3,0,0,"AUBURN GRESHAM","Auburn Gresham",71,28.5,11.3,24.4,100.6451043,605.0896244,38.3,75
"717","71",654,"G1700310711300","17","031","711300","17031711300","7113","Census Tract 7113","G5020","S",350019,0,"+41.7335044","-087.6672855",2611.108705,350017.395858,1794,80.3,1038,75333,0.002966,21.5,"60620",381.75,210.9,10,59.1,9.8,4.9,2,32.1,"4.4","94.4","0.0","1.1","0.0",0,0,2,"AUBURN GRESHAM","Auburn Gresham",71,28.5,11.3,24.4,100.6451043,605.0896244,38.3,72.0588235294118
"718","71",650,"G1700310710900","17","031","710900","17031710900","7109","Census Tract 7109","G5020","S",990948,0,"+41.7421461","-087.6396893",4966.832553,990945.509295,2018,87.3,2954,176347,0.002981,17.8,"60620",381.75,210.9,9.7,80.4,10.4,4.8,52,30.6,"4.5","94.5","0.0","0.0","0.0",25,0,27,"AUBURN GRESHAM","Auburn Gresham",71,28.5,11.3,24.4,100.6451043,605.0896244,38.3,70.5882352941177
"719","71",645,"G1700310710400","17","031","710400","17031710400","7104","Census Tract 7104","G5020","S",1002458,0,"+41.7539184","-087.6709328",4097.115529,1002456.98083,5514,88,2914,213769,0.002907,21.3,"60620",381.75,210.9,10,87.1,10.5,5.2,4,27.7,"0.9","94.9","0.0","0.0","0.0",2,0,2,"AUBURN GRESHAM","Auburn Gresham",71,28.5,11.3,24.4,100.6451043,605.0896244,38.3,76.4705882352941
"720","71",646,"G1700310710500","17","031","710500","17031710500","7105","Census Tract 7105","G5020","S",748404,0,"+41.7475316","-087.6707874",3661.27164,748406.81731,4283,78.6,1846,104969,0.002467,14,"60620",381.75,210.9,9.9,84.6,10.6,5.1,7,27.2,"2.0","95.3","0.0","0.2","0.0",6,0,1,"AUBURN GRESHAM","Auburn Gresham",71,28.5,11.3,24.4,100.6451043,605.0896244,38.3,75
"721","71",649,"G1700310710800","17","031","710800","17031710800","7108","Census Tract 7108","G5020","S",816273,0,"+41.7478366","-087.6488126",3639.293815,816277.579691,4741,72.5,2141,121579,0.002623,14.9,"60620",381.75,210.9,9.8,83.8,10.6,4.9,28,39.5,"0.1","98.3","0.6","1.0","0.0",22,0,6,"AUBURN GRESHAM","Auburn Gresham",71,28.5,11.3,24.4,100.6451043,605.0896244,38.3,72.0588235294118
"722","71",653,"G1700310711200","17","031","711200","17031711200","7112","Census Tract 7112","G5020","S",1102231,0,"+41.7405561","-087.6698252",4179.580525,1102236.08118,5007,55.1,3134,218464,0.002843,19.8,"60620",381.75,210.9,10,66.8,10.2,5.7,4,20.6,"0.3","96.4","0.0","0.0","0.0",3,0,1,"AUBURN GRESHAM","Auburn Gresham",71,28.5,11.3,24.4,100.6451043,605.0896244,38.3,83.8235294117647
"723","71",652,"G1700310711100","17","031","711100","17031711100","7111","Census Tract 7111","G5020","S",653926,0,"+41.7395016","-087.6583002",3235.799641,653931.111035,2310,51.6,1722,117480,0.002633,18,"60620",381.75,210.9,9.9,74.9,10.6,5.6,4,27,"2.6","97.1","0.3","0.0","0.0",4,0,0,"AUBURN GRESHAM","Auburn Gresham",71,28.5,11.3,24.4,100.6451043,605.0896244,38.3,82.3529411764706
"724","71",656,"G1700310711500","17","031","711500","17031711500","7115","Census Tract 7115","G5020","S",649295,0,"+41.7324402","-087.6386888",3206.138626,649294.945388,2559,59.5,2418,156688,0.003724,24.1,"60620",381.75,210.9,9.9,81.8,10.2,5.3,3,31.3,"0.5","99.0","0.0","0.0","0.0",0,0,3,"AUBURN GRESHAM","Auburn Gresham",71,28.5,11.3,24.4,100.6451043,605.0896244,38.3,77.9411764705882
"725","71",643,"G1700310710200","17","031","710200","17031710200","7102","Census Tract 7102","G5020","S",741782,0,"+41.7551131","-087.6514252",3636.021045,741783.589776,4329,94.6,2365,152392,0.003188,20.5,"60620",381.75,210.9,9.8,83.6,10.6,5,20,35.5,"3.2","96.1","0.0","0.3","0.0",12,1,7,"AUBURN GRESHAM","Auburn Gresham",71,28.5,11.3,24.4,100.6451043,605.0896244,38.3,73.5294117647059
"726","71",644,"G1700310710300","17","031","710300","17031710300","7103","Census Tract 7103","G5020","S",327581,0,"+41.7540485","-087.6611057",2436.098897,327581.084518,1471,88.9,873,53574,0.002665,16.4,"60620",381.75,210.9,9.9,84.9,10.6,4.8,4,31.9,"3.8","87.4","1.4","1.4","0.0",3,0,1,"AUBURN GRESHAM","Auburn Gresham",71,28.5,11.3,24.4,100.6451043,605.0896244,38.3,70.5882352941177
"727","71",642,"G1700310710100","17","031","710100","17031710100","7101","Census Tract 7101","G5020","S",215116,0,"+41.7533918","-087.6419713",1926.094362,215114.212608,1097,79.5,718,44151,0.003338,20.5,"60620",381.75,210.9,9.6,75.3,10.4,4.4,25,42.1,"2.8","96.3","0.0","0.0","0.0",13,0,12,"AUBURN GRESHAM","Auburn Gresham",71,28.5,11.3,24.4,100.6451043,605.0896244,38.3,64.7058823529412
"728","71",655,"G1700310711400","17","031","711400","17031711400","7114","Census Tract 7114","G5020","S",745157,0,"+41.7336614","-087.6521168",5218.35607,745157.989407,2591,80.9,2123,146544,0.002849,19.7,"60620",381.75,210.9,10,74.3,10.2,5.7,20,20.8,"0.1","96.9","0.0","0.0","0.0",8,0,12,"AUBURN GRESHAM","Auburn Gresham",71,28.5,11.3,24.4,100.6451043,605.0896244,38.3,83.8235294117647
